# time of execution: 2022-11-18 12:36:26
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:['0.8']
### sample paramters ###
# Sample: ['FGT']
# S=[2.0]
# mu_at=[2.0][mu_B]
# nz=1
# dx=[3.9e-10]	dy=[3.9e-10]	dz=[1.63e-09]	[m]
# atoms per unit cell:[10]
# asf=[0.035]
# Jint=[[0.0, 0.0]][J]
# Hex=0.0[J]
# gep=['4.4e+17'][W/m^3/K]
# factor cv_el=['200.0'][J/m^3/K^2]
# cv_ph_max=['11679873.338424908'][J/m^3/K]
# Tc=[191][K]
# T_Deb=[460][K]
# kappa=[0][W/m/K]
# D=[0][W/m^2]
### pulse paramters ###
# peak power:7.5e+21[W/m^3]
# sigma=1.5e-14[s]
# delay=2.5e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	T_p(acc) [K]	itinerant mag
13.1	[[0.9666251944325686]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.11	[[0.9666067344763221]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.12	[[0.9665882826344716]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.13	[[0.9665698389024953]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.14	[[0.9665514032758719]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.15	[[0.9665329757500872]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.16	[[0.9665145563206274]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.17	[[0.9664961449829838]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.18	[[0.9664777417326473]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.19	[[0.9664593465651165]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.2	[[0.9664409594758903]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.21	[[0.9664225804604721]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.22	[[0.9664042095143677]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.23	[[0.9663858466330885]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.24	[[0.966367491812145]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.25	[[0.9663491450470544]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.26	[[0.966330806333336]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.27	[[0.9663124756665114]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.28	[[0.9662941530421074]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.29	[[0.966275838455651]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.3	[[0.9662575319026753]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.31	[[0.9662392333787154]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.32	[[0.9662209428793094]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.33	[[0.9662026603999994]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.34	[[0.96618438593633]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.35	[[0.9661661194838495]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.36	[[0.9661478610381079]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.37	[[0.9661296105946601]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.38	[[0.9661113681490642]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.39	[[0.9660931336968803]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.4	[[0.9660749072336723]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.41	[[0.9660566887550079]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.42	[[0.966038478256456]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.43	[[0.9660202757335906]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.44	[[0.966002081181989]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.45	[[0.9659838945972297]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.46	[[0.965965715974896]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.47	[[0.9659475453105747]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.48	[[0.9659293825998537]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.49	[[0.9659112278383254]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.5	[[0.9658930810215864]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.51	[[0.965874942145234]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.52	[[0.9658568112048702]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.53	[[0.9658386881961002]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.54	[[0.9658205731145317]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.55	[[0.9658024659557765]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.56	[[0.9657843667154483]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.57	[[0.9657662753891638]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.58	[[0.9657481919725438]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.59	[[0.9657301164612127]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.6	[[0.9657120488507954]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.61	[[0.9656939891369244]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.62	[[0.9656759373152299]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.63	[[0.9656578933813503]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.64	[[0.9656398573309236]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.65	[[0.9656218291595926]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.66	[[0.9656038088630015]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.67	[[0.9655857964368003]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.68	[[0.9655677918766391]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.69	[[0.9655497951781732]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.7	[[0.9655318063370608]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.71	[[0.9655138253489616]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.72	[[0.9654958522095395]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.73	[[0.9654778869144626]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.74	[[0.9654599294594003]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.75	[[0.9654419798400257]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.76	[[0.9654240380520149]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.77	[[0.9654061040910473]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.78	[[0.9653881779528051]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.79	[[0.965370259632974]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.8	[[0.9653523491272422]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.81	[[0.9653344464313018]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.82	[[0.9653165515408464]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.83	[[0.9652986644515732]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.84	[[0.965280785159185]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.85	[[0.965262913659384]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.86	[[0.9652450499478771]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.87	[[0.9652271940203748]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.88	[[0.9652093458725888]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.89	[[0.9651915055002364]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.9	[[0.9651736728990363]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.91	[[0.9651558480647082]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.92	[[0.9651380309929792]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.93	[[0.9651202216795768]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.94	[[0.9651024201202325]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.95	[[0.9650846263106794]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.96	[[0.9650668402466557]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.97	[[0.9650490619239007]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.98	[[0.9650312913381575]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
13.99	[[0.965013528485172]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.0	[[0.9649957733606935]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.01	[[0.9649780259604747]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.02	[[0.9649602862802693]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.03	[[0.9649425543158363]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.04	[[0.9649248300629373]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.05	[[0.9649071135173352]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.06	[[0.9648894046747974]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.07	[[0.9648717035310954]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.08	[[0.9648540100820009]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.09	[[0.9648363243232886]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.1	[[0.9648186462507408]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.11	[[0.9648009758601376]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.12	[[0.9647833131472636]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.13	[[0.9647656581079078]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.14	[[0.9647480107378609]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.15	[[0.9647303710329158]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.16	[[0.9647127389888706]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.17	[[0.964695114601524]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.18	[[0.9646774978666799]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.19	[[0.9646598887801432]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.2	[[0.9646422873377227]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.21	[[0.9646246935352304]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.22	[[0.9646071073684804]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.23	[[0.9645895288332907]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.24	[[0.9645719579254812]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.25	[[0.9645543946408764]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.26	[[0.964536838975301]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.27	[[0.9645192909245852]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.28	[[0.9645017504845608]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.29	[[0.9644842176510643]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.3	[[0.9644666924199314]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.31	[[0.9644491747870048]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.32	[[0.9644316647481288]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.33	[[0.9644141622991497]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.34	[[0.964396667435916]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.35	[[0.9643791801542811]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.36	[[0.9643617004501013]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.37	[[0.9643442283192344]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.38	[[0.9643267637575426]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.39	[[0.9643093067608894]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.4	[[0.964291857325142]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.41	[[0.9642744154461713]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.42	[[0.964256981119849]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.43	[[0.9642395543420516]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.44	[[0.9642221351086582]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.45	[[0.9642047234155502]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.46	[[0.9641873192586122]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.47	[[0.9641699226337324]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.48	[[0.9641525335368004]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.49	[[0.9641351519637088]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.5	[[0.9641177779103548]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.51	[[0.9641004113726376]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.52	[[0.964083052346458]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.53	[[0.9640657008277209]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.54	[[0.9640483568123333]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.55	[[0.9640310202962067]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.56	[[0.9640136912752538]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.57	[[0.9639963697453917]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.58	[[0.9639790557025374]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.59	[[0.9639617491426139]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.6	[[0.9639444500615459]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.61	[[0.9639271584552613]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.62	[[0.9639098743196906]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.63	[[0.9638925976507651]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.64	[[0.963875328444423]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.65	[[0.9638580666966025]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.66	[[0.9638408124032465]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.67	[[0.9638235655602982]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.68	[[0.9638063261637062]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.69	[[0.9637890942094193]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.7	[[0.9637718696933912]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.71	[[0.9637546526115768]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.72	[[0.9637374429599368]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.73	[[0.9637202407344315]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.74	[[0.9637030459310253]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.75	[[0.9636858585456874]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.76	[[0.9636686785743853]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.77	[[0.9636515060130924]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.78	[[0.9636343408577844]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.79	[[0.9636171831044397]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.8	[[0.9636000327490403]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.81	[[0.9635828897875692]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.82	[[0.9635657542160138]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.83	[[0.9635486260303625]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.84	[[0.9635315052266089]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.85	[[0.9635143918007477]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.86	[[0.9634972857487767]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.87	[[0.9634801870666968]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.88	[[0.9634630957505127]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.89	[[0.9634460117962294]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.9	[[0.9634289351998565]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.91	[[0.9634118659574049]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.92	[[0.9633948040648894]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.93	[[0.9633777495183287]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.94	[[0.9633607023137422]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.95	[[0.9633436624471523]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.96	[[0.9633266299145862]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.97	[[0.9633096047120705]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.98	[[0.9632925868356379]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.99	[[0.9632755762813219]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.0	[[0.9632585730451589]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.01	[[0.9632415771231881]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.02	[[0.9632245885114533]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.03	[[0.9632076072059979]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.04	[[0.96319063320287]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.05	[[0.9631736664981198]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.06	[[0.9631567070878005]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.07	[[0.9631397549679692]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.08	[[0.9631228101346835]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.09	[[0.9631058725840048]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.1	[[0.9630889423119963]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.11	[[0.963072019314727]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.12	[[0.9630551035882648]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.13	[[0.9630381951286842]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.14	[[0.963021293932057]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.15	[[0.9630043999944623]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.16	[[0.9629875133119826]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.17	[[0.9629706338806986]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.18	[[0.9629537616966964]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.19	[[0.9629368967560655]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.2	[[0.9629200390548965]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.21	[[0.9629031885892837]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.22	[[0.9628863453553236]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.23	[[0.9628695093491153]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.24	[[0.9628526805667609]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.25	[[0.9628358590043664]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.26	[[0.9628190446580379]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.27	[[0.9628022375238863]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.28	[[0.9627854375980243]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.29	[[0.9627686448765668]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.3	[[0.9627518593556329]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.31	[[0.9627350810313429]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.32	[[0.9627183098998203]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.33	[[0.9627015459571916]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.34	[[0.962684789199586]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.35	[[0.9626680396231351]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.36	[[0.9626512972239731]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.37	[[0.9626345619982362]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.38	[[0.9626178339420648]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.39	[[0.9626011130516008]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.4	[[0.9625843993229886]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.41	[[0.9625676927523754]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.42	[[0.9625509933359129]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.43	[[0.9625343010697528]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.44	[[0.9625176159500518]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.45	[[0.9625009379729673]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.46	[[0.9624842671346598]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.47	[[0.9624676034312928]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.48	[[0.9624509468590328]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.49	[[0.9624342974140482]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.5	[[0.9624176550925108]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.51	[[0.9624010198905941]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.52	[[0.9623843918044748]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.53	[[0.9623677708303318]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.54	[[0.9623511569643477]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.55	[[0.9623345502027071]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.56	[[0.962317950541597]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.57	[[0.9623013579772071]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.58	[[0.9622847725057293]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.59	[[0.9622681941233592]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.6	[[0.9622516228262938]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.61	[[0.962235058610734]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.62	[[0.9622185014728803]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.63	[[0.9622019514089417]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.64	[[0.962185408415124]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.65	[[0.9621688724876386]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.66	[[0.962152343622698]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.67	[[0.9621358218165182]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.68	[[0.9621193070653189]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.69	[[0.9621027993653193]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.7	[[0.9620862987127442]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.71	[[0.9620698051038195]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.72	[[0.9620533185347732]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.73	[[0.9620368390018365]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.74	[[0.9620203665012436]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.75	[[0.9620039010292318]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.76	[[0.9619874425820409]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.77	[[0.9619709911559121]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.78	[[0.961954546747089]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.79	[[0.9619381093518171]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.8	[[0.9619216789663477]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.81	[[0.9619052555869331]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.82	[[0.9618888392098265]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.83	[[0.9618724298312857]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.84	[[0.96185602744757]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.85	[[0.9618396320549422]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.86	[[0.9618232436496664]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.87	[[0.9618068622280092]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.88	[[0.9617904877862434]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.89	[[0.9617741203206384]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.9	[[0.9617577598274697]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.91	[[0.9617414063030149]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.92	[[0.9617250597435545]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.93	[[0.961708720145371]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.94	[[0.9616923875047491]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.95	[[0.9616760618179769]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.96	[[0.9616597430813447]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.97	[[0.9616434312911449]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
