# time of execution: 2022-11-14 13:34:36
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:['0.8']
### sample paramters ###
# Sample: ['FGT']
# S=[2.0]
# mu_at=[2.0][mu_B]
# nz=1
# dx=[3.9e-10]	dy=[3.9e-10]	dz=[1.63e-09]	[m]
# atoms per unit cell:[10]
# asf=[0.02]
# Jint=[[0.0, 0.0]][J]
# Hex=0.0[J]
# gep=['4.4e+17'][W/m^3/K]
# factor cv_el=['200.0'][J/m^3/K^2]
# cv_ph_max=['459208.6953568768'][J/m^3/K]
# Tc=[191][K]
# T_Deb=[460][K]
# kappa=[0][W/m/K]
# D=[0][W/m^2]
### pulse paramters ###
# peak power:2.5e+21[W/m^3]
# sigma=1.5e-14[s]
# delay=2.5e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	T_p(acc) [K]	itinerant mag
7.41	[[0.9868113304176696]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.42	[[0.98679538214497]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.43	[[0.9867794383969352]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.44	[[0.9867634991718695]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.45	[[0.9867475644680771]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.46	[[0.9867316342838661]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.47	[[0.986715708617543]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.48	[[0.9866997874674149]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.49	[[0.9866838708317915]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.5	[[0.9866679587089826]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.51	[[0.9866520510972971]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.52	[[0.9866361479950483]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.53	[[0.9866202494005466]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.54	[[0.9866043553121066]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.55	[[0.986588465728041]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.56	[[0.9865725806466643]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.57	[[0.9865567000662927]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.58	[[0.9865408239852423]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.59	[[0.98652495240183]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.6	[[0.986509085314373]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.61	[[0.9864932227211898]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.62	[[0.986477364620601]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.63	[[0.986461511010926]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.64	[[0.9864456618904884]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.65	[[0.9864298172576085]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.66	[[0.9864139771106097]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.67	[[0.9863981414478145]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.68	[[0.9863823102675487]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.69	[[0.9863664835681367]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.7	[[0.986350661347906]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.71	[[0.9863348436051825]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.72	[[0.9863190303382939]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.73	[[0.9863032215455694]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.74	[[0.9862874172253384]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.75	[[0.9862716173759302]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.76	[[0.9862558219956779]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.77	[[0.986240031082912]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.78	[[0.9862242446359657]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.79	[[0.9862084626531729]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.8	[[0.986192685132867]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.81	[[0.9861769120733845]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.82	[[0.9861611434730604]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.83	[[0.9861453793302319]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.84	[[0.9861296196432362]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.85	[[0.9861138644104126]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.86	[[0.9860981136301002]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.87	[[0.9860823673006387]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.88	[[0.9860666254203684]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.89	[[0.986050887987632]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.9	[[0.986035155000772]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.91	[[0.9860194264581321]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.92	[[0.9860037023580552]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.93	[[0.9859879826988869]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.94	[[0.9859722674789737]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.95	[[0.985956556696661]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.96	[[0.9859408503502974]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.97	[[0.9859251484382314]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.98	[[0.9859094509588093]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
7.99	[[0.9858937579103839]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.0	[[0.9858780692913044]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.01	[[0.9858623850999231]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.02	[[0.9858467053345922]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.03	[[0.9858310299936638]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.04	[[0.9858153590754927]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.05	[[0.9857996925784334]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.06	[[0.9857840305008413]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.07	[[0.9857683728410725]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.08	[[0.9857527195974842]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.09	[[0.9857370707684338]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.1	[[0.9857214263522809]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.11	[[0.9857057863473858]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.12	[[0.9856901507521062]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.13	[[0.9856745195648046]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.14	[[0.9856588927838427]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.15	[[0.9856432704075841]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.16	[[0.9856276524343919]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.17	[[0.9856120388626306]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.18	[[0.9855964296906645]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.19	[[0.98558082491686]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.2	[[0.985565224539584]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.21	[[0.9855496285572038]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.22	[[0.9855340369680871]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.23	[[0.9855184497706039]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.24	[[0.9855028669631242]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.25	[[0.9854872885440188]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.26	[[0.9854717145116584]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.27	[[0.9854561448644147]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.28	[[0.9854405796006627]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.29	[[0.985425018718775]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.3	[[0.9854094622171269]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.31	[[0.9853939100940926]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.32	[[0.9853783623480492]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.33	[[0.9853628189773735]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.34	[[0.9853472799804441]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.35	[[0.9853317453556397]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.36	[[0.985316215101339]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.37	[[0.985300689215922]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.38	[[0.9852851676977703]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.39	[[0.9852696505452648]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.4	[[0.985254137756789]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.41	[[0.9852386293307269]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.42	[[0.9852231252654615]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.43	[[0.9852076255593787]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.44	[[0.9851921302108634]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.45	[[0.985176639218301]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.46	[[0.9851611525800795]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.47	[[0.9851456702945885]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.48	[[0.985130192360216]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.49	[[0.9851147187753514]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.5	[[0.9850992495383855]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.51	[[0.9850837846477093]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.52	[[0.9850683241017145]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.53	[[0.9850528678987952]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.54	[[0.9850374160373435]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.55	[[0.9850219685157541]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.56	[[0.9850065253324224]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.57	[[0.9849910864857438]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.58	[[0.984975651974117]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.59	[[0.984960221795937]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.6	[[0.9849447959496029]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.61	[[0.9849293744335131]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.62	[[0.984913957246068]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.63	[[0.9848985443856687]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.64	[[0.984883135850716]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.65	[[0.9848677316396107]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.66	[[0.9848523317507589]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.67	[[0.984836936182562]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.68	[[0.9848215449334258]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.69	[[0.9848061580017552]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.7	[[0.9847907753859548]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.71	[[0.9847753970844324]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.72	[[0.984760023095596]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.73	[[0.9847446534178521]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.74	[[0.9847292880496118]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.75	[[0.9847139269892847]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.76	[[0.9846985702352814]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.77	[[0.9846832177860131]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.78	[[0.9846678696398912]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.79	[[0.9846525257953288]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.8	[[0.984637186250741]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.81	[[0.9846218510045411]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.82	[[0.9846065200551452]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.83	[[0.9845911934009687]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.84	[[0.9845758710404292]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.85	[[0.9845605529719431]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.86	[[0.9845452391939297]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.87	[[0.9845299297048072]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.88	[[0.9845146245029961]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.89	[[0.9844993235869159]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.9	[[0.98448402695499]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.91	[[0.9844687346056387]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.92	[[0.9844534465372864]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.93	[[0.9844381627483563]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.94	[[0.9844228832372725]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.95	[[0.9844076080024599]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.96	[[0.9843923370423452]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.97	[[0.9843770703553552]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.98	[[0.9843618079399171]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
8.99	[[0.9843465497944596]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.0	[[0.9843312959174111]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.01	[[0.9843160463072018]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.02	[[0.9843008009622615]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.03	[[0.984285559881022]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.04	[[0.9842703230619162]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.05	[[0.9842550905033752]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.06	[[0.9842398622038332]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.07	[[0.9842246381617245]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.08	[[0.9842094183754846]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.09	[[0.9841942028435496]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.1	[[0.9841789915643562]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.11	[[0.9841637845363409]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.12	[[0.9841485817579418]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.13	[[0.9841333832275981]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.14	[[0.9841181889437509]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.15	[[0.9841029989048381]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.16	[[0.9840878131093022]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.17	[[0.9840726315555838]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.18	[[0.9840574542421274]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.19	[[0.9840422811673751]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.2	[[0.9840271123297697]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.21	[[0.9840119477277597]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.22	[[0.9839967873597882]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.23	[[0.9839816312243016]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.24	[[0.9839664793197478]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.25	[[0.983951331644574]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.26	[[0.9839361881972287]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.27	[[0.9839210489761633]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.28	[[0.983905913979826]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.29	[[0.9838907832066671]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.3	[[0.9838756566551401]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.31	[[0.9838605343236955]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.32	[[0.9838454162107876]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.33	[[0.9838303023148697]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.34	[[0.9838151926343973]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.35	[[0.9838000871678246]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.36	[[0.9837849859136071]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.37	[[0.9837698888702039]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.38	[[0.9837547960360706]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.39	[[0.9837397074096663]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.4	[[0.9837246229894494]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.41	[[0.9837095427738813]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.42	[[0.9836944667614199]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.43	[[0.9836793949505296]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.44	[[0.9836643273396698]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.45	[[0.9836492639273049]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.46	[[0.9836342047118979]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.47	[[0.9836191496919127]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.48	[[0.9836040988658138]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.49	[[0.9835890522320675]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.5	[[0.9835740097891396]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.51	[[0.9835589715354991]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.52	[[0.9835439374696126]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.53	[[0.9835289075899485]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.54	[[0.9835138818949762]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.55	[[0.9834988603831666]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.56	[[0.9834838430529893]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.57	[[0.9834688299029168]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.58	[[0.9834538209314224]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.59	[[0.9834388161369781]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.6	[[0.9834238155180574]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.61	[[0.9834088190731348]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.62	[[0.9833938268006858]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.63	[[0.9833788386991866]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.64	[[0.9833638547671135]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.65	[[0.9833488750029434]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.66	[[0.9833338994051555]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.67	[[0.983318927972229]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.68	[[0.9833039607026424]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.69	[[0.9832889975948762]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.7	[[0.9832740386474113]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.71	[[0.9832590838587313]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.72	[[0.9832441332273177]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.73	[[0.9832291867516527]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.74	[[0.983214244430222]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.75	[[0.9831993062615093]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.76	[[0.9831843722440008]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.77	[[0.9831694423761816]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.78	[[0.9831545166565389]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.79	[[0.9831395950835597]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.8	[[0.9831246776557341]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.81	[[0.9831097643715503]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.82	[[0.9830948552294977]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.83	[[0.9830799502280679]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.84	[[0.9830650493657502]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.85	[[0.9830501526410385]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.86	[[0.983035260052425]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.87	[[0.9830203715984027]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.88	[[0.9830054872774654]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.89	[[0.9829906070881085]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.9	[[0.9829757310288275]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.91	[[0.9829608590981191]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.92	[[0.9829459912944791]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.93	[[0.982931127616406]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.94	[[0.982916268062399]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.95	[[0.9829014126309562]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.96	[[0.9828865613205771]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.97	[[0.9828717141297625]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.98	[[0.9828568710570138]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
9.99	[[0.9828420321008341]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.0	[[0.982827197259726]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.01	[[0.9828123665321912]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.02	[[0.9827975399167352]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.03	[[0.982782717411863]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.04	[[0.9827678990160794]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.05	[[0.9827530847278907]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.06	[[0.9827382745458042]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.07	[[0.9827234684683281]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.08	[[0.9827086664939704]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.09	[[0.9826938686212408]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.1	[[0.9826790748486482]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.11	[[0.9826642851747036]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.12	[[0.9826494995979177]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.13	[[0.9826347181168035]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.14	[[0.9826199407298729]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.15	[[0.9826051674356405]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.16	[[0.9825903982326195]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.17	[[0.9825756331193239]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.18	[[0.9825608720942706]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.19	[[0.9825461151559746]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.2	[[0.982531362302954]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.21	[[0.9825166135337263]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.22	[[0.9825018688468092]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.23	[[0.9824871282407224]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.24	[[0.9824723917139848]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.25	[[0.9824576592651181]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.26	[[0.9824429308926431]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.27	[[0.982428206595082]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
10.28	[[0.9824134863709555]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
